folder,filename,layer,group,score,kill_chain
malware,mamo,dst-ioc,dst.malware,80,execution
malware,mamona,dst-ioc,dst.malware,80,execution
malware,manabot,dst-ioc,dst.malware,80,execution
malware,mancsyn,dst-ioc,dst.malware,80,execution
malware,mandaph,dst-ioc,dst.malware,80,execution
malware,maplebot,dst-ioc,dst.malware,80,execution
malware,maranhao,dst-ioc,dst.malware,80,execution
malware,marap,dst-ioc,dst.malware,80,execution
malware,mardom,dst-ioc,dst.malware,80,execution
malware,marketo,dst-ioc,dst.malware,80,execution
malware,markopolo,dst-ioc,dst.malware,80,execution
malware,marmoolak,dst-ioc,dst.malware,80,execution
malware,marsjoke,dst-ioc,dst.malware,80,execution
malware,masad,dst-ioc,dst.malware,80,execution
malware,maskgram,dst-ioc,dst.malware,80,execution
malware,masslogger,dst-ioc,dst.malware,80,execution
malware,mastermana,dst-ioc,dst.malware,80,execution
malware,matanbuchus,dst-ioc,dst.malware,80,execution
malware,matrix,dst-ioc,dst.malware,80,execution
malware,matrixmax,dst-ioc,dst.malware,80,execution
malware,matsnu,dst-ioc,dst.malware,80,execution
malware,mave,dst-ioc,dst.malware,80,execution
malware,mdrop,dst-ioc,dst.malware,80,execution
malware,meatball,dst-ioc,dst.malware,80,execution
malware,mebroot,dst-ioc,dst.malware,80,execution
malware,medbot,dst-ioc,dst.malware,80,execution
malware,medusahttp,dst-ioc,dst.malware,80,execution
malware,medusalocker,dst-ioc,dst.malware,80,execution
malware,megacortex,dst-ioc,dst.malware,80,execution
malware,megaopac,dst-ioc,dst.malware,80,execution
malware,megumin,dst-ioc,dst.malware,80,execution
malware,mehcrypter,dst-ioc,dst.malware,80,execution
malware,mekotio,dst-ioc,dst.malware,80,execution
malware,meow,dst-ioc,dst.malware,80,execution
malware,mercurybot,dst-ioc,dst.malware,80,execution
malware,meris,dst-ioc,dst.malware,80,execution
malware,merkspy,dst-ioc,dst.malware,80,execution
malware,mestep,dst-ioc,dst.malware,80,execution
malware,meta,dst-ioc,dst.malware,80,execution
malware,metador,dst-ioc,dst.malware,80,execution
malware,metadrain,dst-ioc,dst.malware,80,execution
malware,metaencryptor,dst-ioc,dst.malware,80,execution
malware,metamorfo,dst-ioc,dst.malware,80,execution
malware,mewsei,dst-ioc,dst.malware,80,execution
malware,midas,dst-ioc,dst.malware,80,execution
malware,midie,dst-ioc,dst.malware,80,execution
malware,mielit,dst-ioc,dst.malware,80,execution
malware,milkman,dst-ioc,dst.malware,80,execution
malware,milkyboy,dst-ioc,dst.malware,80,execution
malware,millionware,dst-ioc,dst.malware,80,execution
malware,mimus,dst-ioc,dst.malware,80,execution
malware,minedoor,dst-ioc,dst.malware,80,execution
malware,mingloa,dst-ioc,dst.malware,80,execution
malware,minotaur,dst-ioc,dst.malware,80,execution
malware,mint,dst-ioc,dst.malware,80,execution
malware,mintsloader,dst-ioc,dst.malware,80,execution
malware,miragefox,dst-ioc,dst.malware,80,execution
malware,misogow,dst-ioc,dst.malware,80,execution
malware,mist,dst-ioc,dst.malware,80,execution
malware,mitglieder,dst-ioc,dst.malware,80,execution
malware,miuref,dst-ioc,dst.malware,80,execution
malware,mixshell,dst-ioc,dst.malware,80,execution
malware,mnubot,dst-ioc,dst.malware,80,execution
malware,mocker,dst-ioc,dst.malware,80,execution
malware,modpipe,dst-ioc,dst.malware,80,execution
malware,modpos,dst-ioc,dst.malware,80,execution
malware,momo33333,dst-ioc,dst.malware,80,execution
malware,moneymessage,dst-ioc,dst.malware,80,execution
malware,monolith,dst-ioc,dst.malware,80,execution
malware,monsterinstall,dst-ioc,dst.malware,80,execution
malware,montysthree,dst-ioc,dst.malware,80,execution
malware,moonlight,dst-ioc,dst.malware,80,execution
malware,moontag,dst-ioc,dst.malware,80,execution
malware,morpheus,dst-ioc,dst.malware,80,execution
malware,morto,dst-ioc,dst.malware,80,execution
malware,morty,dst-ioc,dst.malware,80,execution
malware,mosaicregressor,dst-ioc,dst.malware,80,execution
malware,moserpass,dst-ioc,dst.malware,80,execution
malware,moses,dst-ioc,dst.malware,80,execution
malware,mosquito,dst-ioc,dst.malware,80,execution
malware,mosucker,dst-ioc,dst.malware,80,execution
malware,mountlocker,dst-ioc,dst.malware,80,execution
malware,mozart,dst-ioc,dst.malware,80,execution
malware,mranon,dst-ioc,dst.malware,80,execution
malware,msupedge,dst-ioc,dst.malware,80,execution
malware,mufila,dst-ioc,dst.malware,80,execution
malware,muggle,dst-ioc,dst.malware,80,execution
malware,mumbai,dst-ioc,dst.malware,80,execution
malware,mydoom,dst-ioc,dst.malware,80,execution
malware,mylobot,dst-ioc,dst.malware,80,execution
malware,mysticalnet,dst-ioc,dst.malware,80,execution
malware,n2019cov,dst-ioc,dst.malware,80,execution
malware,n3tw0rm,dst-ioc,dst.malware,80,execution
malware,nampohyu,dst-ioc,dst.malware,80,execution
malware,napolar,dst-ioc,dst.malware,80,execution
malware,nasir,dst-ioc,dst.malware,80,execution
malware,nbot,dst-ioc,dst.malware,80,execution
malware,necrobot,dst-ioc,dst.malware,80,execution
malware,necurs,dst-ioc,dst.malware,80,execution
malware,neko,dst-ioc,dst.malware,80,execution
malware,nelsy,dst-ioc,dst.malware,80,execution
malware,nemeot,dst-ioc,dst.malware,80,execution
malware,nemesis,dst-ioc,dst.malware,80,execution
malware,nemty,dst-ioc,dst.malware,80,execution
malware,nemucod,dst-ioc,dst.malware,80,execution
malware,neojit,dst-ioc,dst.malware,80,execution
malware,neonwallet,dst-ioc,dst.malware,80,execution
malware,neptune,dst-ioc,dst.malware,80,execution
malware,nerbian,dst-ioc,dst.malware,80,execution
malware,neshuta,dst-ioc,dst.malware,80,execution
malware,netbounce,dst-ioc,dst.malware,80,execution
malware,netbus,dst-ioc,dst.malware,80,execution
malware,netdooka,dst-ioc,dst.malware,80,execution
malware,netloader,dst-ioc,dst.malware,80,execution
malware,netsupport,dst-ioc,dst.malware,80,execution
malware,netwire,dst-ioc,dst.malware,80,execution
malware,neuron,dst-ioc,dst.malware,80,execution
malware,neus,dst-ioc,dst.malware,80,execution
malware,neutrino,dst-ioc,dst.malware,80,execution
malware,newbot,dst-ioc,dst.malware,80,execution
malware,newddosbot,dst-ioc,dst.malware,80,execution
malware,newpos,dst-ioc,dst.malware,80,execution
malware,nex,dst-ioc,dst.malware,80,execution
malware,nexlogger,dst-ioc,dst.malware,80,execution
malware,nextmind,dst-ioc,dst.malware,80,execution
malware,nexus,dst-ioc,dst.malware,80,execution
malware,nigelthorn,dst-ioc,dst.malware,80,execution
malware,nightingale,dst-ioc,dst.malware,80,execution
malware,nightsky,dst-ioc,dst.malware,80,execution
malware,nightspire,dst-ioc,dst.malware,80,execution
malware,nikki,dst-ioc,dst.malware,80,execution
malware,nionspy,dst-ioc,dst.malware,80,execution
malware,nitol,dst-ioc,dst.malware,80,execution
malware,nitro,dst-ioc,dst.malware,80,execution
malware,nitrogen,dst-ioc,dst.malware,80,execution
malware,nivdort,dst-ioc,dst.malware,80,execution
malware,njrat-1,dst-ioc,dst.malware,80,execution
malware,nocry,dst-ioc,dst.malware,80,execution
malware,nodersok,dst-ioc,dst.malware,80,execution
malware,noescape,dst-ioc,dst.malware,80,execution
malware,nomercy,dst-ioc,dst.malware,80,execution
malware,nonbolqu,dst-ioc,dst.malware,80,execution
malware,noodlophile,dst-ioc,dst.malware,80,execution
malware,nopyfy,dst-ioc,dst.malware,80,execution
malware,norddragonscan,dst-ioc,dst.malware,80,execution
malware,normaldaki,dst-ioc,dst.malware,80,execution
malware,notrobin,dst-ioc,dst.malware,80,execution
malware,novahttp,dst-ioc,dst.malware,80,execution
malware,novaloader,dst-ioc,dst.malware,80,execution
malware,novasentinel,dst-ioc,dst.malware,80,execution
malware,novobot,dst-ioc,dst.malware,80,execution
malware,novter,dst-ioc,dst.malware,80,execution
malware,novu,dst-ioc,dst.malware,80,execution
malware,now,dst-ioc,dst.malware,80,execution
malware,nozelesn,dst-ioc,dst.malware,80,execution
malware,nucleartor,dst-ioc,dst.malware,80,execution
malware,nuggetphantom,dst-ioc,dst.malware,80,execution
malware,nullbulge,dst-ioc,dst.malware,80,execution
malware,nullmixer,dst-ioc,dst.malware,80,execution
malware,numando,dst-ioc,dst.malware,80,execution
malware,nuqel,dst-ioc,dst.malware,80,execution
malware,nworm,dst-ioc,dst.malware,80,execution
malware,nwt,dst-ioc,dst.malware,80,execution
malware,nymaim,dst-ioc,dst.malware,80,execution
malware,nymeria,dst-ioc,dst.malware,80,execution
malware,obscura,dst-ioc,dst.malware,80,execution
malware,obscurebat,dst-ioc,dst.malware,80,execution
malware,observer,dst-ioc,dst.malware,80,execution
malware,octalyn,dst-ioc,dst.malware,80,execution
malware,octopus,dst-ioc,dst.malware,80,execution
malware,octopuz,dst-ioc,dst.malware,80,execution
malware,odcodc,dst-ioc,dst.malware,80,execution
malware,oddball,dst-ioc,dst.malware,80,execution
malware,odyssey,dst-ioc,dst.malware,80,execution
malware,offendium,dst-ioc,dst.malware,80,execution
malware,offloader,dst-ioc,dst.malware,80,execution
malware,oficla,dst-ioc,dst.malware,80,execution
malware,olymploader,dst-ioc,dst.malware,80,execution
malware,olympus,dst-ioc,dst.malware,80,execution
malware,omegaloader,dst-ioc,dst.malware,80,execution
malware,oneclik,dst-ioc,dst.malware,80,execution
malware,onepercent,dst-ioc,dst.malware,80,execution
malware,onionpoison,dst-ioc,dst.malware,80,execution
malware,onkods,dst-ioc,dst.malware,80,execution
malware,optima,dst-ioc,dst.malware,80,execution
malware,orca_rasnomware,dst-ioc,dst.malware,80,execution
malware,orchard,dst-ioc,dst.malware,80,execution
malware,originbot,dst-ioc,dst.malware,80,execution
malware,oriongrabber,dst-ioc,dst.malware,80,execution
malware,oski,dst-ioc,dst.malware,80,execution
malware,ospreypr,dst-ioc,dst.malware,80,execution
malware,ostap,dst-ioc,dst.malware,80,execution
malware,osx_atomic,dst-ioc,dst.malware,80,execution
malware,osx_banshee,dst-ioc,dst.malware,80,execution
malware,osx_bundlore,dst-ioc,dst.malware,80,execution
malware,osx_cheana,dst-ioc,dst.malware,80,execution
malware,osx_chillyhell,dst-ioc,dst.malware,80,execution
malware,osx_coinminer,dst-ioc,dst.malware,80,execution
malware,osx_coldroot,dst-ioc,dst.malware,80,execution
malware,osx_cthulhu,dst-ioc,dst.malware,80,execution
malware,osx_dazzlespy,dst-ioc,dst.malware,80,execution
malware,osx_fakeapp,dst-ioc,dst.malware,80,execution
malware,osx_flashback,dst-ioc,dst.malware,80,execution
malware,osx_generic,dst-ioc,dst.malware,80,execution
malware,osx_gmera,dst-ioc,dst.malware,80,execution
malware,osx_godoor,dst-ioc,dst.malware,80,execution
malware,osx_hashbreaker,dst-ioc,dst.malware,80,execution
malware,osx_imuler,dst-ioc,dst.malware,80,execution
malware,osx_jokerspy,dst-ioc,dst.malware,80,execution
malware,osx_jscorerunner,dst-ioc,dst.malware,80,execution
malware,osx_keranger,dst-ioc,dst.malware,80,execution
malware,osx_keydnap,dst-ioc,dst.malware,80,execution
malware,osx_keysteal,dst-ioc,dst.malware,80,execution
malware,osx_linker,dst-ioc,dst.malware,80,execution
malware,osx_lol,dst-ioc,dst.malware,80,execution
malware,osx_loselose,dst-ioc,dst.malware,80,execution
malware,osx_m1,dst-ioc,dst.malware,80,execution
malware,osx_macma,dst-ioc,dst.malware,80,execution
malware,osx_macmeow,dst-ioc,dst.malware,80,execution
malware,osx_macspy,dst-ioc,dst.malware,80,execution
malware,osx_mami,dst-ioc,dst.malware,80,execution
malware,osx_mokes,dst-ioc,dst.malware,80,execution
malware,osx_mughthesec,dst-ioc,dst.malware,80,execution
malware,osx_notnullosx,dst-ioc,dst.malware,80,execution
malware,osx_nova,dst-ioc,dst.malware,80,execution
malware,osx_osaminer,dst-ioc,dst.malware,80,execution
malware,osx_phexiabot,dst-ioc,dst.malware,80,execution
malware,osx_proton,dst-ioc,dst.malware,80,execution
malware,osx_proxy,dst-ioc,dst.malware,80,execution
malware,osx_pureland,dst-ioc,dst.malware,80,execution
malware,osx_readerupdate,dst-ioc,dst.malware,80,execution
malware,osx_realst,dst-ioc,dst.malware,80,execution
malware,osx_rustdoor,dst-ioc,dst.malware,80,execution
malware,osx_salgorea,dst-ioc,dst.malware,80,execution
malware,osx_shlayer,dst-ioc,dst.malware,80,execution
malware,osx_thiefquest,dst-ioc,dst.malware,80,execution
malware,osx_trikster,dst-ioc,dst.malware,80,execution
malware,osx_updateagent,dst-ioc,dst.malware,80,execution
malware,osx_wirelurker,dst-ioc,dst.malware,80,execution
malware,osx_xcodespy,dst-ioc,dst.malware,80,execution
malware,osx_xcsset,dst-ioc,dst.malware,80,execution
malware,osx_zuru,dst-ioc,dst.malware,80,execution
malware,ovidiy,dst-ioc,dst.malware,80,execution
malware,owowa,dst-ioc,dst.malware,80,execution
malware,oyster,dst-ioc,dst.malware,80,execution
malware,p2pinfect,dst-ioc,dst.malware,80,execution
malware,padcrypt,dst-ioc,dst.malware,80,execution
malware,palevo,dst-ioc,dst.malware,80,execution
malware,palmerworm,dst-ioc,dst.malware,80,execution
malware,pandabanker,dst-ioc,dst.malware,80,execution
malware,pandora,dst-ioc,dst.malware,80,execution
malware,panther,dst-ioc,dst.malware,80,execution
malware,parallax,dst-ioc,dst.malware,80,execution
malware,parasitesnatcher,dst-ioc,dst.malware,80,execution
malware,patchbrowse,dst-ioc,dst.malware,80,execution
malware,patriot,dst-ioc,dst.malware,80,execution
malware,pay2key,dst-ioc,dst.malware,80,execution
malware,paycrypt,dst-ioc,dst.malware,80,execution
malware,payloadbin,dst-ioc,dst.malware,80,execution
malware,payoutsking,dst-ioc,dst.malware,80,execution
malware,paysafecard,dst-ioc,dst.malware,80,execution
malware,pcshare,dst-ioc,dst.malware,80,execution
malware,pdfjsc,dst-ioc,dst.malware,80,execution
malware,peaklight,dst-ioc,dst.malware,80,execution
malware,pearl,dst-ioc,dst.malware,80,execution
malware,pennywise,dst-ioc,dst.malware,80,execution
malware,perl_shellbot,dst-ioc,dst.malware,80,execution
malware,petya,dst-ioc,dst.malware,80,execution
malware,pghost,dst-ioc,dst.malware,80,execution
malware,phantom,dst-ioc,dst.malware,80,execution
malware,phasebot,dst-ioc,dst.malware,80,execution
malware,phemedrone,dst-ioc,dst.malware,80,execution
malware,philadelphia,dst-ioc,dst.malware,80,execution
malware,phoenix,dst-ioc,dst.malware,80,execution
malware,phorpiex,dst-ioc,dst.malware,80,execution
malware,phpstudyghost,dst-ioc,dst.malware,80,execution
malware,phxi,dst-ioc,dst.malware,80,execution
malware,phytob,dst-ioc,dst.malware,80,execution
malware,picgoo,dst-ioc,dst.malware,80,execution
malware,pickai,dst-ioc,dst.malware,80,execution
malware,pift,dst-ioc,dst.malware,80,execution
malware,pinkslipbot,dst-ioc,dst.malware,80,execution
malware,pipka,dst-ioc,dst.malware,80,execution
malware,piratematryoshka,dst-ioc,dst.malware,80,execution
malware,piritebot,dst-ioc,dst.malware,80,execution
malware,pixpirate,dst-ioc,dst.malware,80,execution
malware,plague,dst-ioc,dst.malware,80,execution
malware,planet,dst-ioc,dst.malware,80,execution
malware,plead,dst-ioc,dst.malware,80,execution
malware,plugx,dst-ioc,dst.malware,80,execution
malware,plurox,dst-ioc,dst.malware,80,execution
malware,plutocrypt,dst-ioc,dst.malware,80,execution
malware,plutos,dst-ioc,dst.malware,80,execution
malware,poisonivy,dst-ioc,dst.malware,80,execution
malware,polaredge,dst-ioc,dst.malware,80,execution
malware,ponmocup,dst-ioc,dst.malware,80,execution
malware,poppingeagle,dst-ioc,dst.malware,80,execution
malware,portstarter,dst-ioc,dst.malware,80,execution
malware,poshcoder,dst-ioc,dst.malware,80,execution
malware,pots,dst-ioc,dst.malware,80,execution
malware,poullight,dst-ioc,dst.malware,80,execution
malware,poverty,dst-ioc,dst.malware,80,execution
malware,powelike,dst-ioc,dst.malware,80,execution
malware,powerpool,dst-ioc,dst.malware,80,execution
malware,powershell_injector,dst-ioc,dst.malware,80,execution
malware,powershell_smbghost,dst-ioc,dst.malware,80,execution
malware,powerworm,dst-ioc,dst.malware,80,execution
malware,powmet,dst-ioc,dst.malware,80,execution
malware,prash,dst-ioc,dst.malware,80,execution
malware,predatory,dst-ioc,dst.malware,80,execution
malware,privatecrypt,dst-ioc,dst.malware,80,execution
malware,privateloader,dst-ioc,dst.malware,80,execution
malware,proced,dst-ioc,dst.malware,80,execution
malware,prolificpuma,dst-ioc,dst.malware,80,execution
malware,prometei,dst-ioc,dst.malware,80,execution
malware,propagate,dst-ioc,dst.malware,80,execution
malware,proslikefan,dst-ioc,dst.malware,80,execution
malware,prostoclipper,dst-ioc,dst.malware,80,execution
malware,prostoloader,dst-ioc,dst.malware,80,execution
malware,protonbot,dst-ioc,dst.malware,80,execution
malware,prowli,dst-ioc,dst.malware,80,execution
malware,proxyback,dst-ioc,dst.malware,80,execution
malware,proxycb,dst-ioc,dst.malware,80,execution
malware,prysmax,dst-ioc,dst.malware,80,execution
malware,psixbot,dst-ioc,dst.malware,80,execution
malware,purecrypter,dst-ioc,dst.malware,80,execution
malware,purelogs,dst-ioc,dst.malware,80,execution
malware,purplefox,dst-ioc,dst.malware,80,execution
malware,purpleurchin,dst-ioc,dst.malware,80,execution
malware,purplewave,dst-ioc,dst.malware,80,execution
malware,pushdo,dst-ioc,dst.malware,80,execution
malware,puzzlemaker,dst-ioc,dst.malware,80,execution
malware,pxabot,dst-ioc,dst.malware,80,execution
malware,pykspa,dst-ioc,dst.malware,80,execution
malware,pyleet,dst-ioc,dst.malware,80,execution
malware,pylocky,dst-ioc,dst.malware,80,execution
malware,pypi_backdoor,dst-ioc,dst.malware,80,execution
malware,pyrogenic,dst-ioc,dst.malware,80,execution
malware,python_appxpy,dst-ioc,dst.malware,80,execution
malware,python_brost,dst-ioc,dst.malware,80,execution
malware,python_extrack,dst-ioc,dst.malware,80,execution
malware,python_injector,dst-ioc,dst.malware,80,execution
malware,python_killmbr,dst-ioc,dst.malware,80,execution
malware,python_memento,dst-ioc,dst.malware,80,execution
malware,python_w4sp,dst-ioc,dst.malware,80,execution
malware,python_xwo,dst-ioc,dst.malware,80,execution
malware,qdoor,dst-ioc,dst.malware,80,execution
malware,qilin,dst-ioc,dst.malware,80,execution
malware,qiulong,dst-ioc,dst.malware,80,execution
malware,qlocker,dst-ioc,dst.malware,80,execution
malware,qnodeservice,dst-ioc,dst.malware,80,execution
malware,qqcookie,dst-ioc,dst.malware,80,execution
malware,quad7,dst-ioc,dst.malware,80,execution
malware,quadagent,dst-ioc,dst.malware,80,execution
malware,quadream,dst-ioc,dst.malware,80,execution
malware,quantloader,dst-ioc,dst.malware,80,execution
malware,qudox,dst-ioc,dst.malware,80,execution
malware,quickbooks,dst-ioc,dst.malware,80,execution
malware,qukart,dst-ioc,dst.malware,80,execution
malware,qulab,dst-ioc,dst.malware,80,execution
malware,r2015,dst-ioc,dst.malware,80,execution
malware,raasberry,dst-ioc,dst.malware,80,execution
malware,radx,dst-ioc,dst.malware,80,execution
malware,ragnar,dst-ioc,dst.malware,80,execution
malware,rajump,dst-ioc,dst.malware,80,execution
malware,rakhni,dst-ioc,dst.malware,80,execution
malware,ralord,dst-ioc,dst.malware,80,execution
malware,ramdo,dst-ioc,dst.malware,80,execution
malware,ramnit,dst-ioc,dst.malware,80,execution
malware,ramp,dst-ioc,dst.malware,80,execution
malware,ranion,dst-ioc,dst.malware,80,execution
malware,ransirac,dst-ioc,dst.malware,80,execution
malware,ransomblog,dst-ioc,dst.malware,80,execution
malware,ransomcartel,dst-ioc,dst.malware,80,execution
malware,ransomcortex,dst-ioc,dst.malware,80,execution
malware,ransomed,dst-ioc,dst.malware,80,execution
malware,ransomexx,dst-ioc,dst.malware,80,execution
malware,ransomhouse,dst-ioc,dst.malware,80,execution
malware,ransomhub,dst-ioc,dst.malware,80,execution
malware,ranzy,dst-ioc,dst.malware,80,execution
malware,rapid,dst-ioc,dst.malware,80,execution
malware,raptrain,dst-ioc,dst.malware,80,execution
malware,rarog,dst-ioc,dst.malware,80,execution
malware,rasprobin,dst-ioc,dst.malware,80,execution
malware,rat369,dst-ioc,dst.malware,80,execution
malware,ratel,dst-ioc,dst.malware,80,execution
malware,raticate,dst-ioc,dst.malware,80,execution
malware,ratty,dst-ioc,dst.malware,80,execution
malware,raven,dst-ioc,dst.malware,80,execution
malware,razy,dst-ioc,dst.malware,80,execution
malware,rdpbrutebot,dst-ioc,dst.malware,80,execution
malware,reactorbot,dst-ioc,dst.malware,80,execution
malware,reaver,dst-ioc,dst.malware,80,execution
malware,redalpha,dst-ioc,dst.malware,80,execution
malware,reddriver,dst-ioc,dst.malware,80,execution
malware,rediswannamine,dst-ioc,dst.malware,80,execution
malware,redsip,dst-ioc,dst.malware,80,execution
malware,reductor,dst-ioc,dst.malware,80,execution
malware,ref3927,dst-ioc,dst.malware,80,execution
malware,ref7707,dst-ioc,dst.malware,80,execution
malware,renocide,dst-ioc,dst.malware,80,execution
malware,reveton,dst-ioc,dst.malware,80,execution
malware,reynolds,dst-ioc,dst.malware,80,execution
malware,rift,dst-ioc,dst.malware,80,execution
malware,rilide,dst-ioc,dst.malware,80,execution
malware,rincux,dst-ioc,dst.malware,80,execution
malware,riseloader,dst-ioc,dst.malware,80,execution
malware,robinhood,dst-ioc,dst.malware,80,execution
malware,rocco,dst-ioc,dst.malware,80,execution
malware,rocketx,dst-ioc,dst.malware,80,execution
malware,rombertik,dst-ioc,dst.malware,80,execution
malware,rootteam,dst-ioc,dst.malware,80,execution
malware,rovnix,dst-ioc,dst.malware,80,execution
malware,rozena,dst-ioc,dst.malware,80,execution
malware,rransom,dst-ioc,dst.malware,80,execution
malware,rsockstun,dst-ioc,dst.malware,80,execution
malware,rtm,dst-ioc,dst.malware,80,execution
malware,rubella,dst-ioc,dst.malware,80,execution
malware,ruby_backdoor,dst-ioc,dst.malware,80,execution
malware,ruftar,dst-ioc,dst.malware,80,execution
malware,runforestrun,dst-ioc,dst.malware,80,execution
malware,runsomewares,dst-ioc,dst.malware,80,execution
malware,rust_injector,dst-ioc,dst.malware,80,execution
malware,rustock,dst-ioc,dst.malware,80,execution
malware,rusty,dst-ioc,dst.malware,80,execution
malware,rustylocker,dst-ioc,dst.malware,80,execution
malware,safepay,dst-ioc,dst.malware,80,execution
malware,sage,dst-ioc,dst.malware,80,execution
malware,saintbot,dst-ioc,dst.malware,80,execution
malware,sakabota,dst-ioc,dst.malware,80,execution
malware,sakari,dst-ioc,dst.malware,80,execution
malware,sakula,dst-ioc,dst.malware,80,execution
malware,sakurel,dst-ioc,dst.malware,80,execution
malware,salat,dst-ioc,dst.malware,80,execution
malware,sality,dst-ioc,dst.malware,80,execution
malware,samsam,dst-ioc,dst.malware,80,execution
malware,sanny,dst-ioc,dst.malware,80,execution
malware,santa,dst-ioc,dst.malware,80,execution
malware,sapphire,dst-ioc,dst.malware,80,execution
malware,sarcoma,dst-ioc,dst.malware,80,execution
malware,satacom,dst-ioc,dst.malware,80,execution
malware,satana,dst-ioc,dst.malware,80,execution
malware,satancd,dst-ioc,dst.malware,80,execution
malware,sathurbot,dst-ioc,dst.malware,80,execution
malware,scanbox,dst-ioc,dst.malware,80,execution
malware,scarab,dst-ioc,dst.malware,80,execution
malware,schwarzesonne,dst-ioc,dst.malware,80,execution
malware,scranos,dst-ioc,dst.malware,80,execution
malware,scylla,dst-ioc,dst.malware,80,execution
malware,sdbot,dst-ioc,dst.malware,80,execution
malware,sdrop,dst-ioc,dst.malware,80,execution
malware,seaduke,dst-ioc,dst.malware,80,execution
malware,secpo,dst-ioc,dst.malware,80,execution
malware,sefnit,dst-ioc,dst.malware,80,execution
malware,sekhmet,dst-ioc,dst.malware,80,execution
malware,selfdel,dst-ioc,dst.malware,80,execution
malware,sembmarine,dst-ioc,dst.malware,80,execution
malware,sendsafe,dst-ioc,dst.malware,80,execution
malware,sensayq,dst-ioc,dst.malware,80,execution
malware,serpent,dst-ioc,dst.malware,80,execution
malware,severe,dst-ioc,dst.malware,80,execution
malware,shadowbyte,dst-ioc,dst.malware,80,execution
malware,shadownet,dst-ioc,dst.malware,80,execution
malware,shadowsyndicate,dst-ioc,dst.malware,80,execution
malware,shadypanda,dst-ioc,dst.malware,80,execution
malware,shalom,dst-ioc,dst.malware,80,execution
malware,shelby,dst-ioc,dst.malware,80,execution
malware,shelma,dst-ioc,dst.malware,80,execution
malware,shifu,dst-ioc,dst.malware,80,execution
malware,shinysp1d3r,dst-ioc,dst.malware,80,execution
malware,shiotob,dst-ioc,dst.malware,80,execution
malware,shkolota,dst-ioc,dst.malware,80,execution
malware,shurl0ckr,dst-ioc,dst.malware,80,execution
malware,shylock,dst-ioc,dst.malware,80,execution
malware,siegedsec,dst-ioc,dst.malware,80,execution
malware,siesta,dst-ioc,dst.malware,80,execution
malware,silent,dst-ioc,dst.malware,80,execution
malware,silentbrute,dst-ioc,dst.malware,80,execution
malware,silentroute,dst-ioc,dst.malware,80,execution
malware,silly,dst-ioc,dst.malware,80,execution
malware,silverfox,dst-ioc,dst.malware,80,execution
malware,silverterrier,dst-ioc,dst.malware,80,execution
malware,simda,dst-ioc,dst.malware,80,execution
malware,sinkhole_360netlab,dst-ioc,dst.malware,80,execution
malware,sinkhole_abuse,dst-ioc,dst.malware,80,execution
malware,sinkhole_arbor,dst-ioc,dst.malware,80,execution
malware,sinkhole_bitdefender,dst-ioc,dst.malware,80,execution
malware,sinkhole_bitsight,dst-ioc,dst.malware,80,execution
malware,sinkhole_blacklab,dst-ioc,dst.malware,80,execution
malware,sinkhole_bomccss,dst-ioc,dst.malware,80,execution
malware,sinkhole_botnethunter,dst-ioc,dst.malware,80,execution
malware,sinkhole_cabal,dst-ioc,dst.malware,80,execution
malware,sinkhole_certgovau,dst-ioc,dst.malware,80,execution
malware,sinkhole_certpl,dst-ioc,dst.malware,80,execution
malware,sinkhole_certtr,dst-ioc,dst.malware,80,execution
malware,sinkhole_certua,dst-ioc,dst.malware,80,execution
malware,sinkhole_changeip,dst-ioc,dst.malware,80,execution
malware,sinkhole_checkpoint,dst-ioc,dst.malware,80,execution
malware,sinkhole_cirtdk,dst-ioc,dst.malware,80,execution
malware,sinkhole_cncert,dst-ioc,dst.malware,80,execution
malware,sinkhole_collector,dst-ioc,dst.malware,80,execution
malware,sinkhole_conficker,dst-ioc,dst.malware,80,execution
malware,sinkhole_cryptolocker,dst-ioc,dst.malware,80,execution
malware,sinkhole_cydef,dst-ioc,dst.malware,80,execution
malware,sinkhole_devilish,dst-ioc,dst.malware,80,execution
malware,sinkhole_dnssinkhole,dst-ioc,dst.malware,80,execution
malware,sinkhole_doombringer,dst-ioc,dst.malware,80,execution
malware,sinkhole_drweb,dst-ioc,dst.malware,80,execution
malware,sinkhole_dynadot,dst-ioc,dst.malware,80,execution
malware,sinkhole_dyre,dst-ioc,dst.malware,80,execution
malware,sinkhole_farsight,dst-ioc,dst.malware,80,execution
malware,sinkhole_fbizeus,dst-ioc,dst.malware,80,execution
malware,sinkhole_fireeye,dst-ioc,dst.malware,80,execution
malware,sinkhole_fitsec,dst-ioc,dst.malware,80,execution
malware,sinkhole_fnord,dst-ioc,dst.malware,80,execution
malware,sinkhole_fraunhofer,dst-ioc,dst.malware,80,execution
malware,sinkhole_gamaredon,dst-ioc,dst.malware,80,execution
malware,sinkhole_gameoverzeus,dst-ioc,dst.malware,80,execution
malware,sinkhole_georgiatech,dst-ioc,dst.malware,80,execution
malware,sinkhole_gladtech,dst-ioc,dst.malware,80,execution
malware,sinkhole_hyas,dst-ioc,dst.malware,80,execution
malware,sinkhole_infosecjp,dst-ioc,dst.malware,80,execution
malware,sinkhole_kaspersky,dst-ioc,dst.malware,80,execution
malware,sinkhole_kryptoslogic,dst-ioc,dst.malware,80,execution
